# Time(sec) X(nm) Y(nm) Z(nm) Bead-ID
1.749060922768241644e+09 1.001494217432475671e+04 1.005130697086115288e+04 5.217166575637411006e+04 2.000000000000000000e+00
1.749060922824451208e+09 9.916770531424192086e+03 9.955083949002639201e+03 5.219221081602000049e+04 0.000000000000000000e+00
1.749060922824451208e+09 1.024924608335845551e+04 1.090831278349314016e+04 5.152168110913457349e+04 1.000000000000000000e+00
1.749060922824451208e+09 9.990177772235147131e+03 1.005476736424404771e+04 5.217708751504099928e+04 2.000000000000000000e+00
1.749060922880660534e+09 9.915556528882842031e+03 9.955804726514052163e+03 5.219207591368843714e+04 0.000000000000000000e+00
1.749060922880660534e+09 1.019694392084131323e+04 1.099853932499299117e+04 5.155868337550784781e+04 1.000000000000000000e+00
1.749060922880660534e+09 1.001013306633831598e+04 1.001294353332525498e+04 5.217167884552053147e+04 2.000000000000000000e+00
1.749060922936870098e+09 9.919102817534305359e+03 9.957481745941573536e+03 5.219293560753065685e+04 0.000000000000000000e+00
1.749060922936870098e+09 1.030950877389082962e+04 1.084794718147588355e+04 5.147531444400463079e+04 1.000000000000000000e+00
1.749060922936870098e+09 1.000861705228652318e+04 9.983486470503108649e+03 5.217716063743065752e+04 2.000000000000000000e+00
1.749060922993079662e+09 9.914916004388858710e+03 9.954372812350868116e+03 5.219513221330563101e+04 0.000000000000000000e+00
1.749060922993079662e+09 1.048013202056951741e+04 1.079700830760624558e+04 5.150660137270261475e+04 1.000000000000000000e+00
1.749060922993079662e+09 1.002106247219770557e+04 1.003633918175242070e+04 5.217181957263316144e+04 2.000000000000000000e+00
1.749060923049289227e+09 9.919909238481093780e+03 9.955924512171110109e+03 5.219331468431460962e+04 0.000000000000000000e+00
1.749060923049289227e+09 1.053929201319407002e+04 1.076629344112335821e+04 5.150268225301353959e+04 1.000000000000000000e+00
1.749060923049289227e+09 9.974624088884134835e+03 1.004299373958304932e+04 5.217984965760331397e+04 2.000000000000000000e+00
1.749060923105498791e+09 9.919661594181789042e+03 9.955407524067919439e+03 5.219661092487545102e+04 0.000000000000000000e+00
1.749060923105498791e+09 1.051777941754432504e+04 1.067594305297380379e+04 5.148085922978453891e+04 1.000000000000000000e+00
1.749060923105498791e+09 9.967593992644837272e+03 1.002076526235060192e+04 5.218283957875610940e+04 2.000000000000000000e+00
1.749060923161708117e+09 9.919464586310195955e+03 9.955480402662313281e+03 5.219307926856732229e+04 0.000000000000000000e+00
1.749060923161708117e+09 1.039372206932150584e+04 1.077341314012134171e+04 5.155085800168095011e+04 1.000000000000000000e+00
1.749060923161708117e+09 9.981301756927417955e+03 1.007617664139946464e+04 5.217728630865570449e+04 2.000000000000000000e+00
1.749060923217917681e+09 9.920331719648536819e+03 9.958137070176013367e+03 5.219310904717595986e+04 0.000000000000000000e+00
1.749060923217917681e+09 1.042917878278208264e+04 1.078315834029020334e+04 5.153156461740614031e+04 1.000000000000000000e+00
1.749060923217917681e+09 1.000975565012286279e+04 1.005191672766983720e+04 5.217186535053104308e+04 2.000000000000000000e+00
1.749060923274127245e+09 9.916303311288014811e+03 9.955411371837040861e+03 5.219418678169165651e+04 0.000000000000000000e+00
1.749060923274127245e+09 1.051791755283470957e+04 1.072344329533309428e+04 5.148497130118292262e+04 1.000000000000000000e+00
1.749060923274127245e+09 1.000117283300112649e+04 1.006787898358606435e+04 5.217391339332838834e+04 2.000000000000000000e+00
1.749060923330336809e+09 9.921837870692452270e+03 9.955561463946318327e+03 5.219245178587223199e+04 0.000000000000000000e+00
1.749060923330336809e+09 1.047791274076412628e+04 1.063850993860503513e+04 5.138550712690340879e+04 1.000000000000000000e+00
1.749060923330336809e+09 1.000121255368999300e+04 1.006614586308311482e+04 5.217239067332212289e+04 2.000000000000000000e+00
1.749060923386546135e+09 9.919807676326567162e+03 9.950602878265546678e+03 5.219091171778168791e+04 0.000000000000000000e+00
1.749060923386546135e+09 1.057366514260654731e+04 1.069906399104975935e+04 5.116312814519539097e+04 1.000000000000000000e+00
1.749060923386546135e+09 9.970998801499397814e+03 1.006230857695381201e+04 5.217581706868173933e+04 2.000000000000000000e+00
1.749060923442755699e+09 9.917973244496111874e+03 9.950252040474128080e+03 5.218932474510722386e+04 0.000000000000000000e+00
1.749060923442755699e+09 1.048500263285415531e+04 1.071815520988813114e+04 5.137022166042719618e+04 1.000000000000000000e+00
1.749060923442755699e+09 9.968352820101132238e+03 1.004553543268329668e+04 5.217636744065722451e+04 2.000000000000000000e+00
1.749060923498965263e+09 9.917928527633024714e+03 9.950791929321314456e+03 5.219317687794737867e+04 0.000000000000000000e+00
1.749060923498965263e+09 1.070445741086609996e+04 1.090275696880324904e+04 5.128640480579873838e+04 1.000000000000000000e+00
1.749060923498965263e+09 9.958106766789585890e+03 1.004357205521524156e+04 5.218124485212336731e+04 2.000000000000000000e+00
1.749060923555174828e+09 9.917309913502478594e+03 9.951730070099429213e+03 5.219233451565884025e+04 0.000000000000000000e+00
1.749060923555174828e+09 1.048523493958270410e+04 1.077844210674882197e+04 5.133306640806723590e+04 1.000000000000000000e+00
1.749060923555174828e+09 9.996080120868295126e+03 1.005731520908640050e+04 5.217181294999297097e+04 2.000000000000000000e+00
1.749060923611384392e+09 9.917272304542553684e+03 9.951657042375911260e+03 5.219105933763441135e+04 0.000000000000000000e+00
1.749060923611384392e+09 1.053117514514429786e+04 1.079908207835259418e+04 5.125868284939408477e+04 1.000000000000000000e+00
1.749060923611384392e+09 9.979234967542244704e+03 1.005799833948979540e+04 5.217546140872525575e+04 2.000000000000000000e+00
1.749060923667593718e+09 9.919155366737051736e+03 9.951990596256633580e+03 5.218793691683016368e+04 0.000000000000000000e+00
1.749060923667593718e+09 1.058944530891321483e+04 1.082197416298647113e+04 5.130488253620261821e+04 1.000000000000000000e+00
1.749060923667593718e+09 1.000256558403347481e+04 1.002797236877350042e+04 5.217243661846056057e+04 2.000000000000000000e+00
1.749060923723803282e+09 9.919759587996491973e+03 9.948852667818246118e+03 5.218772413423557737e+04 0.000000000000000000e+00
1.749060923723803282e+09 1.045436229835339509e+04 1.084906106562016612e+04 5.128357959335337364e+04 1.000000000000000000e+00
1.749060923723803282e+09 9.973302973664898673e+03 1.007617315757718097e+04 5.217593414425787341e+04 2.000000000000000000e+00
1.749060923780012846e+09 9.916746858213324231e+03 9.952070949732167719e+03 5.219157117046709027e+04 0.000000000000000000e+00
1.749060923780012846e+09 1.037524030743642470e+04 1.077482485321860258e+04 5.148034931080860406e+04 1.000000000000000000e+00
1.749060923780012846e+09 9.971165061947365757e+03 1.002978853251409055e+04 5.217730324223282514e+04 2.000000000000000000e+00
1.749060923836222410e+09 9.922365261033837669e+03 9.954836969658963426e+03 5.218884960602124193e+04 0.000000000000000000e+00
1.749060923836222410e+09 1.040408370673786885e+04 1.080910927396279840e+04 5.136897128694267303e+04 1.000000000000000000e+00
1.749060923836222410e+09 9.983160220567233409e+03 1.003740317471460367e+04 5.217351343412789720e+04 2.000000000000000000e+00
1.749060923892431736e+09 9.918215864161975333e+03 9.950212957935762461e+03 5.218945749430658179e+04 0.000000000000000000e+00
1.749060923892431736e+09 1.040532697268815900e+04 1.068504626255067706e+04 5.136822047165437107e+04 1.000000000000000000e+00
1.749060923892431736e+09 9.980288639991518721e+03 1.003851924225945186e+04 5.217432576947128109e+04 2.000000000000000000e+00
1.749060923948641300e+09 9.916157204536144491e+03 9.949550946603001648e+03 5.219225924072814814e+04 0.000000000000000000e+00
1.749060923948641300e+09 1.041113999849229185e+04 1.068138163958072073e+04 5.141972051857243787e+04 1.000000000000000000e+00
1.749060923948641300e+09 9.983246582423216751e+03 1.003832966987317741e+04 5.217424117379840027e+04 2.000000000000000000e+00
1.749060924004850864e+09 9.918193423015072767e+03 9.958083233732313602e+03 5.219035228675123653e+04 0.000000000000000000e+00
1.749060924004850864e+09 1.029792847825839453e+04 1.064707149885748004e+04 5.158771159279497806e+04 1.000000000000000000e+00
1.749060924004850864e+09 9.999559607394239720e+03 1.005607018557764968e+04 5.217185281532655790e+04 2.000000000000000000e+00
1.749060924061060429e+09 9.915311479607806177e+03 9.952956110965427797e+03 5.218933038794972526e+04 0.000000000000000000e+00
1.749060924061060429e+09 1.041325551607337911e+04 1.049617364650407580e+04 5.168296229189646692e+04 1.000000000000000000e+00
1.749060924061060429e+09 9.999374999959542038e+03 1.004886696693428530e+04 5.217102801403930061e+04 2.000000000000000000e+00
